"대구","전문, 과학 및 기술 서비스업(70~73)","20 - 49명",148,4387
"대구","전문, 과학 및 기술 서비스업(70~73)","50 - 99명",42,2835
"대구","전문, 과학 및 기술 서비스업(70~73)","100 - 299명",17,2727
"대구","전문, 과학 및 기술 서비스업(70~73)","300 - 499명",2,X
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계",3140,37388
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1 - 4명",2360,4020
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5 - 9명",296,1867
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10 - 19명",192,2667
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","20 - 49명",158,4710
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50 - 99명",65,4324
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100 - 299명",43,7107
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300 - 499명",17,6571
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500 - 999명",8,4966
"대구","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000명 이상",1,X
"대구","공공행정, 국방 및 사회보장 행정(84)","계",442,31212
"대구","공공행정, 국방 및 사회보장 행정(84)","1 - 4명",49,73
"대구","공공행정, 국방 및 사회보장 행정(84)","5 - 9명",24,183
"대구","공공행정, 국방 및 사회보장 행정(84)","10 - 19명",131,1860
"대구","공공행정, 국방 및 사회보장 행정(84)","20 - 49명",119,3666
"대구","공공행정, 국방 및 사회보장 행정(84)","50 - 99명",59,3760
"대구","공공행정, 국방 및 사회보장 행정(84)","100 - 299명",40,6634
"대구","공공행정, 국방 및 사회보장 행정(84)","300 - 499명",5,1769
"대구","공공행정, 국방 및 사회보장 행정(84)","500 - 999명",10,7356
"대구","공공행정, 국방 및 사회보장 행정(84)","1000명 이상",5,5911
"대구","교육 서비스업(85)","계",10885,76589
"대구","교육 서비스업(85)","1 - 4명",8872,13862
"대구","교육 서비스업(85)","5 - 9명",963,6141
"대구","교육 서비스업(85)","10 - 19명",342,4562
"대구","교육 서비스업(85)","20 - 49명",297,9351
"대구","교육 서비스업(85)","50 - 99명",323,23078
"대구","교육 서비스업(85)","100 - 299명",78,9325
"대구","교육 서비스업(85)","300 - 499명",3,1277
"대구","교육 서비스업(85)","500 - 999명",5,3198
"대구","교육 서비스업(85)","1000명 이상",2,X
"대구","보건업 및 사회복지 서비스업(86~87)","계",7183,108702
"대구","보건업 및 사회복지 서비스업(86~87)","1 - 4명",3117,8867
"대구","보건업 및 사회복지 서비스업(86~87)","5 - 9명",2078,13399
"대구","보건업 및 사회복지 서비스업(86~87)","10 - 19명",1072,14394
"대구","보건업 및 사회복지 서비스업(86~87)","20 - 49명",578,17200
"대구","보건업 및 사회복지 서비스업(86~87)","50 - 99명",207,14252
"대구","보건업 및 사회복지 서비스업(86~87)","100 - 299명",113,18614
"대구","보건업 및 사회복지 서비스업(86~87)","300 - 499명",7,2508
"대구","보건업 및 사회복지 서비스업(86~87)","500 - 999명",3,2112
"대구","보건업 및 사회복지 서비스업(86~87)","1000명 이상",8,17356
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","계",5846,14525
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","1 - 4명",5378,7944
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","5 - 9명",323,1969
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","10 - 19명",71,934
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","20 - 49명",56,1787
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","50 - 99명",10,728
"대구","예술, 스포츠 및 여가관련 서비스업(90~91)","100 - 299명",8,1163
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","계",21814,39034
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1 - 4명",20852,26562
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5 - 9명",570,3632
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10 - 19명",266,3527
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","20 - 49명",100,2761
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50 - 99명",19,1343
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100 - 299명",6,820
"대구","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","300 - 499명",1,X
"인천","전체 산업","계",216249,1051036
"인천","전체 산업","1 - 4명",178146,279124
"인천","전체 산업","5 - 9명",21935,141304
"인천","전체 산업","10 - 19명",8870,117286
"인천","전체 산업","20 - 49명",4848,143254
"인천","전체 산업","50 - 99명",1565,107925
"인천","전체 산업","100 - 299명",704,108227
"인천","전체 산업","300 - 499명",81,29774
"인천","전체 산업","500 - 999명",56,37904
"인천","전체 산업","1000명 이상",44,86238
"인천","농업, 임업 및 어업(01~03)","계",66,337
"인천","농업, 임업 및 어업(01~03)","1 - 4명",50,102
"인천","농업, 임업 및 어업(01~03)","5 - 9명",8,52
"인천","농업, 임업 및 어업(01~03)","10 - 19명",6,65
"인천","농업, 임업 및 어업(01~03)","50 - 99명",2,X
"인천","광업(05~08)","계",31,549
"인천","광업(05~08)","1 - 4명",9,15
"인천","광업(05~08)","5 - 9명",6,45
"인천","광업(05~08)","10 - 19명",4,63
"인천","광업(05~08)","20 - 49명",10,318
"인천","광업(05~08)","50 - 99명",2,X
"인천","제조업(10~34)","계",26123,237632
"인천","제조업(10~34)","1 - 4명",16382,32890
"인천","제조업(10~34)","5 - 9명",5191,34503
"인천","제조업(10~34)","10 - 19명",2386,32043
"인천","제조업(10~34)","20 - 49명",1562,46161
"인천","제조업(10~34)","50 - 99명",371,25438
"인천","제조업(10~34)","100 - 299명",193,29439
"인천","제조업(10~34)","300 - 499명",17,6080
"인천","제조업(10~34)","500 - 999명",12,8019
"인천","제조업(10~34)","1000명 이상",9,23059
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","계",76,3980
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","1 - 4명",29,47
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","5 - 9명",11,70
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","10 - 19명",10,136
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","20 - 49명",7,255
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","50 - 99명",8,619
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","100 - 299명",9,1891
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","300 - 499명",1,X
"인천","전기, 가스, 증기 및 공기조절 공급업(35)","500 - 999명",1,X
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","계",529,7064
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1 - 4명",251,596
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","5 - 9명",108,705
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","10 - 19명",79,1070
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","20 - 49명",61,1800
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","50 - 99명",21,1425
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","100 - 299명",8,1079
"인천","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","300 - 499명",1,X
"인천","건설업(41~42)","계",7205,58179
"인천","건설업(41~42)","1 - 4명",5032,8604
"인천","건설업(41~42)","5 - 9명",1133,7391
"인천","건설업(41~42)","10 - 19명",544,7214
"인천","건설업(41~42)","20 - 49명",344,10126
"인천","건설업(41~42)","50 - 99명",101,6863
"인천","건설업(41~42)","100 - 299명",36,5427
"인천","건설업(41~42)","300 - 499명",8,3202
"인천","건설업(41~42)","500 - 999명",4,2771
"인천","건설업(41~42)","1000명 이상",3,6581
"인천","도매 및 소매업(45~47)","계",49191,132056
"인천","도매 및 소매업(45~47)","1 - 4명",43540,68067
"인천","도매 및 소매업(45~47)","5 - 9명",3910,24657
"인천","도매 및 소매업(45~47)","10 - 19명",1211,15666
"인천","도매 및 소매업(45~47)","20 - 49명",434,12052
"인천","도매 및 소매업(45~47)","50 - 99명",57,3850
"인천","도매 및 소매업(45~47)","100 - 299명",36,5203
"인천","도매 및 소매업(45~47)","300 - 499명",1,X
"인천","도매 및 소매업(45~47)","500 - 999명",1,X
"인천","도매 및 소매업(45~47)","1000명 이상",1,X
"인천","운수 및 창고업(49~52)","계",27777,80897
"인천","운수 및 창고업(49~52)","1 - 4명",26223,28167
"인천","운수 및 창고업(49~52)","5 - 9명",709,4595
"인천","운수 및 창고업(49~52)","10 - 19명",367,4786
"인천","운수 및 창고업(49~52)","20 - 49명",251,7574
"인천","운수 및 창고업(49~52)","50 - 99명",121,8761
"인천","운수 및 창고업(49~52)","100 - 299명",85,12874
"인천","운수 및 창고업(49~52)","300 - 499명",12,4075
"인천","운수 및 창고업(49~52)","500 - 999명",5,3307
"인천","운수 및 창고업(49~52)","1000명 이상",4,6758
"인천","숙박 및 음식점업(55~56)","계",40245,98604
"인천","숙박 및 음식점업(55~56)","1 - 4명",35909,61804
"인천","숙박 및 음식점업(55~56)","5 - 9명",3419,21182
"인천","숙박 및 음식점업(55~56)","10 - 19명",753,9429
"인천","숙박 및 음식점업(55~56)","20 - 49명",137,3838
"인천","숙박 및 음식점업(55~56)","50 - 99명",20,1265
"인천","숙박 및 음식점업(55~56)","100 - 299명",6,737
"인천","숙박 및 음식점업(55~56)","300 - 499명",1,X
"인천","정보통신업(58~63)","계",1260,10144
"인천","정보통신업(58~63)","1 - 4명",888,1614
"인천","정보통신업(58~63)","5 - 9명",193,1206
"인천","정보통신업(58~63)","10 - 19명",93,1234
"인천","정보통신업(58~63)","20 - 49명",58,1670
"인천","정보통신업(58~63)","50 - 99명",13,967
"인천","정보통신업(58~63)","100 - 299명",13,2110
"인천","정보통신업(58~63)","300 - 499명",1,X
"인천","정보통신업(58~63)","500 - 999명",1,X
"인천","금융 및 보험업(64~66)","계",1723,23236
"인천","금융 및 보험업(64~66)","1 - 4명",640,1383
"인천","금융 및 보험업(64~66)","5 - 9명",379,2724
"인천","금융 및 보험업(64~66)","10 - 19명",398,5187
"인천","금융 및 보험업(64~66)","20 - 49명",217,6795
"인천","금융 및 보험업(64~66)","50 - 99명",70,4478
"인천","금융 및 보험업(64~66)","100 - 299명",19,2669
"인천","부동산업(68)","계",9229,23286
"인천","부동산업(68)","1 - 4명",8180,11757
"인천","부동산업(68)","5 - 9명",758,4897
"인천","부동산업(68)","10 - 19명",200,2539
"인천","부동산업(68)","20 - 49명",76,2133
"인천","부동산업(68)","50 - 99명",9,628
"인천","부동산업(68)","100 - 299명",4,495
"인천","부동산업(68)","300 - 499명",2,X
"인천","전문, 과학 및 기술 서비스업(70~73)","계",4523,35535
"인천","전문, 과학 및 기술 서비스업(70~73)","1 - 4명",3083,5845
"인천","전문, 과학 및 기술 서비스업(70~73)","5 - 9명",908,5727
"인천","전문, 과학 및 기술 서비스업(70~73)","10 - 19명",305,3980
"인천","전문, 과학 및 기술 서비스업(70~73)","20 - 49명",154,4384
"인천","전문, 과학 및 기술 서비스업(70~73)","50 - 99명",36,2502
"인천","전문, 과학 및 기술 서비스업(70~73)","100 - 299명",25,3869
"인천","전문, 과학 및 기술 서비스업(70~73)","300 - 499명",4,1406
"인천","전문, 과학 및 기술 서비스업(70~73)","500 - 999명",6,3782
"인천","전문, 과학 및 기술 서비스업(70~73)","1000명 이상",2,X
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계",3466,46948
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1 - 4명",2544,4275
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5 - 9명",369,2374
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10 - 19명",226,3120
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","20 - 49명",184,5421
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50 - 99명",61,4169
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100 - 299명",60,9730
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300 - 499명",13,4944
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500 - 999명",4,2983
"인천","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000명 이상",5,9932
"인천","공공행정, 국방 및 사회보장 행정(84)","계",488,40863
"인천","공공행정, 국방 및 사회보장 행정(84)","1 - 4명",38,78
"인천","공공행정, 국방 및 사회보장 행정(84)","5 - 9명",43,300
"인천","공공행정, 국방 및 사회보장 행정(84)","10 - 19명",136,2034
"인천","공공행정, 국방 및 사회보장 행정(84)","20 - 49명",153,4573
"인천","공공행정, 국방 및 사회보장 행정(84)","50 - 99명",45,2948
"인천","공공행정, 국방 및 사회보장 행정(84)","100 - 299명",43,7233
"인천","공공행정, 국방 및 사회보장 행정(84)","300 - 499명",8,3216
"인천","공공행정, 국방 및 사회보장 행정(84)","500 - 999명",13,8558
"인천","공공행정, 국방 및 사회보장 행정(84)","1000명 이상",9,11923
"인천","교육 서비스업(85)","계",8510,73483
"인천","교육 서비스업(85)","1 - 4명",6186,11245
"인천","교육 서비스업(85)","5 - 9명",1152,7277
"인천","교육 서비스업(85)","10 - 19명",433,5782
"인천","교육 서비스업(85)","20 - 49명",304,10083
"인천","교육 서비스업(85)","50 - 99명",373,26752
"인천","교육 서비스업(85)","100 - 299명",56,7437
"인천","교육 서비스업(85)","300 - 499명",4,1400
"인천","교육 서비스업(85)","1000명 이상",2,X
"인천","보건업 및 사회복지 서비스업(86~87)","계",7541,119982
"인천","보건업 및 사회복지 서비스업(86~87)","1 - 4명",2596,7589
"인천","보건업 및 사회복지 서비스업(86~87)","5 - 9명",2586,16828
"인천","보건업 및 사회복지 서비스업(86~87)","10 - 19명",1293,17402
"인천","보건업 및 사회복지 서비스업(86~87)","20 - 49명",722,21102
"인천","보건업 및 사회복지 서비스업(86~87)","50 - 99명",221,14636
"인천","보건업 및 사회복지 서비스업(86~87)","100 - 299명",99,16390
"인천","보건업 및 사회복지 서비스업(86~87)","300 - 499명",7,2456
"인천","보건업 및 사회복지 서비스업(86~87)","500 - 999명",9,5962
"인천","보건업 및 사회복지 서비스업(86~87)","1000명 이상",8,17617
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","계",7044,18238
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","1 - 4명",6516,9143
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","5 - 9명",346,2169
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","10 - 19명",102,1337
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","20 - 49명",56,1673
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","50 - 99명",16,1151
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","100 - 299명",6,868
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","300 - 499명",1,X
"인천","예술, 스포츠 및 여가관련 서비스업(90~91)","1000명 이상",1,X
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","계",21222,40023
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1 - 4명",20050,25903
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5 - 9명",706,4602
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10 - 19명",324,4199
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","20 - 49명",118,3296
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50 - 99명",18,1247
"인천","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100 - 299명",6,776
"광주","전체 산업","계",125295,582380
"광주","전체 산업","1 - 4명",105260,167579
"광주","전체 산업","5 - 9명",11658,74392
"광주","전체 산업","10 - 19명",4521,59432
"광주","전체 산업","20 - 49명",2450,73327
"광주","전체 산업","50 - 99명",871,60501
"광주","전체 산업","100 - 299명",432,68293
"광주","전체 산업","300 - 499명",58,21766
"광주","전체 산업","500 - 999명",28,19063
"광주","전체 산업","1000명 이상",17,38027
"광주","농업, 임업 및 어업(01~03)","계",50,426
"광주","농업, 임업 및 어업(01~03)","1 - 4명",36,62
"광주","농업, 임업 및 어업(01~03)","5 - 9명",7,43
"광주","농업, 임업 및 어업(01~03)","10 - 19명",2,X
"광주","농업, 임업 및 어업(01~03)","20 - 49명",4,132
"광주","농업, 임업 및 어업(01~03)","100 - 299명",1,X
"광주","광업(05~08)","계",7,28
"광주","광업(05~08)","1 - 4명",6,10
"광주","광업(05~08)","10 - 19명",1,X
"광주","제조업(10~34)","계",9358,83574
"광주","제조업(10~34)","1 - 4명",6780,12894
"광주","제조업(10~34)","5 - 9명",1346,8913
"광주","제조업(10~34)","10 - 19명",610,8079
"광주","제조업(10~34)","20 - 49명",414,12617
"광주","제조업(10~34)","50 - 99명",121,8498
"광주","제조업(10~34)","100 - 299명",71,11288
"광주","제조업(10~34)","300 - 499명",9,3526
"광주","제조업(10~34)","500 - 999명",3,2035
"광주","제조업(10~34)","1000명 이상",4,15724
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","계",340,1537
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","1 - 4명",318,369
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","5 - 9명",8,47
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","10 - 19명",5,66
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","20 - 49명",1,X
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","50 - 99명",5,324
"광주","전기, 가스, 증기 및 공기조절 공급업(35)","100 - 299명",3,709
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","계",183,2315
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","1 - 4명",96,221
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","5 - 9명",41,269
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","10 - 19명",21,264
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","20 - 49명",17,586
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","50 - 99명",3,237
"광주","수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","100 - 299명",5,738
"광주","건설업(41~42)","계",5865,55452
"광주","건설업(41~42)","1 - 4명",3756,7234
"광주","건설업(41~42)","5 - 9명",1086,7061
"광주","건설업(41~42)","10 - 19명",560,7503
"광주","건설업(41~42)","20 - 49명",280,8200
"광주","건설업(41~42)","50 - 99명",110,7593
"광주","건설업(41~42)","100 - 299명",57,9370
"광주","건설업(41~42)","300 - 499명",8,2901
"광주","건설업(41~42)","500 - 999명",7,4462
"광주","건설업(41~42)","1000명 이상",1,X
"광주","도매 및 소매업(45~47)","계",32413,79361
"광주","도매 및 소매업(45~47)","1 - 4명",29099,45842
"광주","도매 및 소매업(45~47)","5 - 9명",2350,14669
"광주","도매 및 소매업(45~47)","10 - 19명",702,8917
"광주","도매 및 소매업(45~47)","20 - 49명",219,5956
"광주","도매 및 소매업(45~47)","50 - 99명",29,2025
"광주","도매 및 소매업(45~47)","100 - 299명",14,1952
"광주","운수 및 창고업(49~52)","계",10465,26374
"광주","운수 및 창고업(49~52)","1 - 4명",10014,10599
"광주","운수 및 창고업(49~52)","5 - 9명",137,912
"광주","운수 및 창고업(49~52)","10 - 19명",106,1421
"광주","운수 및 창고업(49~52)","20 - 49명",136,4242
"광주","운수 및 창고업(49~52)","50 - 99명",46,3035
"광주","운수 및 창고업(49~52)","100 - 299명",22,3742
"광주","운수 및 창고업(49~52)","300 - 499명",2,X
"광주","운수 및 창고업(49~52)","500 - 999명",2,X
"광주","숙박 및 음식점업(55~56)","계",21965,53096
"광주","숙박 및 음식점업(55~56)","1 - 4명",19568,34093
"광주","숙박 및 음식점업(55~56)","5 - 9명",1988,12352
"광주","숙박 및 음식점업(55~56)","10 - 19명",337,4215
"광주","숙박 및 음식점업(55~56)","20 - 49명",62,1693
"광주","숙박 및 음식점업(55~56)","50 - 99명",8,481
"광주","숙박 및 음식점업(55~56)","100 - 299명",2,X
"광주","정보통신업(58~63)","계",938,9080
"광주","정보통신업(58~63)","1 - 4명",627,1170
"광주","정보통신업(58~63)","5 - 9명",154,987
"광주","정보통신업(58~63)","10 - 19명",81,1042
"광주","정보통신업(58~63)","20 - 49명",42,1141
"광주","정보통신업(58~63)","50 - 99명",17,1219
"광주","정보통신업(58~63)","100 - 299명",16,2371
"광주","정보통신업(58~63)","1000명 이상",1,X
"광주","금융 및 보험업(64~66)","계",1514,20697
"광주","금융 및 보험업(64~66)","1 - 4명",541,1168
"광주","금융 및 보험업(64~66)","5 - 9명",397,2718
"광주","금융 및 보험업(64~66)","10 - 19명",332,4343
"광주","금융 및 보험업(64~66)","20 - 49명",179,5729
"광주","금융 및 보험업(64~66)","50 - 99명",49,3266
"광주","금융 및 보험업(64~66)","100 - 299명",12,1595
"광주","금융 및 보험업(64~66)","300 - 499명",3,1109
"광주","금융 및 보험업(64~66)","500 - 999명",1,X
"광주","부동산업(68)","계",5825,18624
"광주","부동산업(68)","1 - 4명",5066,6953
"광주","부동산업(68)","5 - 9명",464,3055
"광주","부동산업(68)","10 - 19명",227,2946
"광주","부동산업(68)","20 - 49명",57,1474
"광주","부동산업(68)","50 - 99명",2,X
"광주","부동산업(68)","100 - 299명",6,1128
"광주","부동산업(68)","300 - 499명",1,X
"광주","부동산업(68)","1000명 이상",2,X
"광주","전문, 과학 및 기술 서비스업(70~73)","계",3652,20296
"광주","전문, 과학 및 기술 서비스업(70~73)","1 - 4명",2616,5032
"광주","전문, 과학 및 기술 서비스업(70~73)","5 - 9명",646,4106
"광주","전문, 과학 및 기술 서비스업(70~73)","10 - 19명",235,3066
"광주","전문, 과학 및 기술 서비스업(70~73)","20 - 49명",114,3221
"광주","전문, 과학 및 기술 서비스업(70~73)","50 - 99명",24,1566
"광주","전문, 과학 및 기술 서비스업(70~73)","100 - 299명",16,2513
"광주","전문, 과학 및 기술 서비스업(70~73)","500 - 999명",1,X
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","계",2369,26740
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1 - 4명",1812,3102
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5 - 9명",220,1421
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10 - 19명",125,1736
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","20 - 49명",114,3424
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","50 - 99명",50,3284
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","100 - 299명",32,5065
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","300 - 499명",11,4034
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","500 - 999명",3,1712
"광주","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1000명 이상",2,X
"광주","공공행정, 국방 및 사회보장 행정(84)","계",271,19744
"광주","공공행정, 국방 및 사회보장 행정(84)","1 - 4명",16,45
"광주","공공행정, 국방 및 사회보장 행정(84)","5 - 9명",16,116
"광주","공공행정, 국방 및 사회보장 행정(84)","10 - 19명",105,1537
"광주","공공행정, 국방 및 사회보장 행정(84)","20 - 49명",73,2298
"광주","공공행정, 국방 및 사회보장 행정(84)","50 - 99명",25,1878
"광주","공공행정, 국방 및 사회보장 행정(84)","100 - 299명",20,2954
"광주","공공행정, 국방 및 사회보장 행정(84)","300 - 499명",6,2239
"광주","공공행정, 국방 및 사회보장 행정(84)","500 - 999명",7,4209
"광주","공공행정, 국방 및 사회보장 행정(84)","1000명 이상",3,4468
"광주","교육 서비스업(85)","계",6773,50168
"광주","교육 서비스업(85)","1 - 4명",5455,9450
"광주","교육 서비스업(85)","5 - 9명",638,3945
"광주","교육 서비스업(85)","10 - 19명",222,2916
"광주","교육 서비스업(85)","20 - 49명",185,5948
"광주","교육 서비스업(85)","50 - 99명",235,16275
"광주","교육 서비스업(85)","100 - 299명",29,4110
"광주","교육 서비스업(85)","300 - 499명",6,2230
"광주","교육 서비스업(85)","500 - 999명",1,X
"광주","교육 서비스업(85)","1000명 이상",2,X
"광주","보건업 및 사회복지 서비스업(86~87)","계",4911,77688
"광주","보건업 및 사회복지 서비스업(86~87)","1 - 4명",2123,5994
"광주","보건업 및 사회복지 서비스업(86~87)","5 - 9명",1446,9277
"광주","보건업 및 사회복지 서비스업(86~87)","10 - 19명",628,8472
"광주","보건업 및 사회복지 서비스업(86~87)","20 - 49명",452,13653
"광주","보건업 및 사회복지 서비스업(86~87)","50 - 99명",132,9561
"광주","보건업 및 사회복지 서비스업(86~87)","100 - 299명",115,18708
"광주","보건업 및 사회복지 서비스업(86~87)","300 - 499명",10,3858
"광주","보건업 및 사회복지 서비스업(86~87)","500 - 999명",3,2498
"광주","보건업 및 사회복지 서비스업(86~87)","1000명 이상",2,X
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","계",4197,11202
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","1 - 4명",3843,5588
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","5 - 9명",264,1619
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","10 - 19명",51,633
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","20 - 49명",20,634
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","50 - 99명",9,694
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","100 - 299명",8,1291
"광주","예술, 스포츠 및 여가관련 서비스업(90~91)","300 - 499명",2,X
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","계",14199,25978
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","1 - 4명",13488,17753
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","5 - 9명",450,2882
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","10 - 19명",171,2236
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","20 - 49명",81,2357
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","50 - 99명",6,420
"광주","협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","100 - 299명",3,330
"대전","전체 산업","계",123728,618248
"대전","전체 산업","1 - 4명",103954,161954
"대전","전체 산업","5 - 9명",11497,73447
"대전","전체 산업","10 - 19명",4396,58003
"대전","전체 산업","20 - 49명",2365,70984
"대전","전체 산업","50 - 99명",905,62940
"대전","전체 산업","100 - 299명",456,72415
"대전","전체 산업","300 - 499명",76,29036
"대전","전체 산업","500 - 999명",50,35400
"대전","전체 산업","1000명 이상",29,54069
"대전","농업, 임업 및 어업(01~03)","계",36,336
"대전","농업, 임업 및 어업(01~03)","1 - 4명",13,24
"대전","농업, 임업 및 어업(01~03)","5 - 9명",20,130
"대전","농업, 임업 및 어업(01~03)","10 - 19명",1,X
"대전","농업, 임업 및 어업(01~03)","20 - 49명",1,X
"대전","농업, 임업 및 어업(01~03)","100 - 299명",1,X
"대전","광업(05~08)","계",5,14
"대전","광업(05~08)","1 - 4명",4,8
"대전","광업(05~08)","5 - 9명",1,X
"대전","제조업(10~34)","계",8647,63342
"대전","제조업(10~34)","1 - 4명",6583,12115
"대전","제조업(10~34)","5 - 9명",1133,7427
"대전","제조업(10~34)","10 - 19명",459,6252
"대전","제조업(10~34)","20 - 49명",304,9324
"대전","제조업(10~34)","50 - 99명",80,5431
"대전","제조업(10~34)","100 - 299명",73,11878
"대전","제조업(10~34)","300 - 499명",7,2583
"대전","제조업(10~34)","500 - 999명",5,3408
